Time 1-10.45.14.48-10.100.1.205 Aggregate-Flow
0.660000 0.000126 0.000126
0.670000 0.000138 0.000138
0.680000 0.000141 0.000141
0.690000 0.000135 0.000135
0.700000 0.000130 0.000130
0.710000 0.000121 0.000121
0.720000 0.000119 0.000119
0.730000 0.000117 0.000117
0.740000 0.000133 0.000133
0.750000 0.000139 0.000139
0.760000 0.000143 0.000143
0.770000 0.000138 0.000138
0.780000 0.000132 0.000132
0.790000 0.000141 0.000141
0.800000 0.000134 0.000134
0.810000 0.000147 0.000147
0.820000 0.000139 0.000139
0.830000 0.000130 0.000130
0.840000 0.000137 0.000137
0.850000 0.000134 0.000134
0.860000 0.000137 0.000137
0.870000 0.000137 0.000137
0.880000 0.000136 0.000136
0.890000 0.000135 0.000135
0.900000 0.000136 0.000136
0.910000 0.000137 0.000137
0.920000 0.000135 0.000135
0.930000 0.000132 0.000132
0.940000 0.000157 0.000157
0.950000 0.000146 0.000146
0.960000 0.000132 0.000132
0.970000 0.000137 0.000137
0.980000 0.000148 0.000148
0.990000 0.000163 0.000163
1.000000 0.000130 0.000130
1.010000 0.000122 0.000122
1.020000 0.000118 0.000118
1.030000 0.000106 0.000106
1.040000 0.000118 0.000118
1.050000 0.000115 0.000115
1.060000 0.000118 0.000118
1.070000 0.000113 0.000113
1.080000 0.000117 0.000117
1.090000 0.000125 0.000125
1.100000 0.000121 0.000121
1.110000 0.000116 0.000116
1.120000 0.000107 0.000107
1.130000 0.000112 0.000112
1.140000 0.000110 0.000110
1.150000 0.000111 0.000111
1.160000 0.000110 0.000110
1.170000 0.000109 0.000109
1.180000 0.000109 0.000109
1.190000 0.000109 0.000109
1.200000 0.000108 0.000108
1.210000 0.000107 0.000107
1.220000 0.000209 0.000209
1.230000 0.000135 0.000135
1.240000 0.000128 0.000128
1.250000 0.000124 0.000124
1.260000 0.000120 0.000120
1.270000 0.000129 0.000129
1.280000 0.000124 0.000124
1.290000 0.000127 0.000127
1.300000 0.000121 0.000121
1.310000 0.000125 0.000125
1.320000 0.000121 0.000121
1.330000 0.000120 0.000120
1.340000 0.000122 0.000122
1.350000 0.000124 0.000124
1.360000 0.000134 0.000134
1.370000 0.000125 0.000125
1.380000 0.000127 0.000127
1.390000 0.000130 0.000130
1.400000 0.000146 0.000146
1.410000 0.000127 0.000127
1.420000 0.000118 0.000118
1.430000 0.000127 0.000127
1.440000 0.000124 0.000124
1.450000 0.000123 0.000123
1.460000 0.000121 0.000121
1.470000 0.000123 0.000123
1.480000 0.000124 0.000124
1.490000 0.000123 0.000123
1.500000 0.000129 0.000129
1.510000 0.000195 0.000195
1.520000 0.000127 0.000127
1.530000 0.000140 0.000140
1.540000 0.000122 0.000122
1.550000 0.000120 0.000120
1.560000 0.000122 0.000122
1.570000 0.000118 0.000118
1.580000 0.000121 0.000121
1.590000 0.000126 0.000126
1.600000 0.000125 0.000125
1.610000 0.000125 0.000125
1.620000 0.000120 0.000120
1.630000 0.000129 0.000129
1.640000 0.000126 0.000126
1.650000 0.000124 0.000124
1.660000 0.000128 0.000128
1.670000 0.000122 0.000122
1.680000 0.000131 0.000131
1.690000 0.000124 0.000124
1.700000 0.000125 0.000125
1.710000 0.000157 0.000157
1.720000 0.000142 0.000142
1.730000 0.000127 0.000127
1.740000 0.000135 0.000135
1.750000 0.000127 0.000127
1.760000 0.000119 0.000119
1.770000 0.000122 0.000122
1.780000 0.000119 0.000119
1.790000 0.000121 0.000121
1.800000 0.000126 0.000126
1.810000 0.000123 0.000123
1.820000 0.000118 0.000118
1.830000 0.000128 0.000128
1.840000 0.000125 0.000125
1.850000 0.000121 0.000121
1.860000 0.000120 0.000120
1.870000 0.000120 0.000120
1.880000 0.000125 0.000125
1.890000 0.000141 0.000141
1.900000 0.000149 0.000149
1.910000 0.000150 0.000150
1.920000 0.000144 0.000144
1.930000 0.000126 0.000126
1.940000 0.000119 0.000119
1.950000 0.000118 0.000118
1.960000 0.000118 0.000118
1.970000 0.000132 0.000132
1.980000 0.000134 0.000134
1.990000 0.000118 0.000118
2.000000 0.000131 0.000131
2.010000 0.000130 0.000130
2.020000 0.000126 0.000126
2.030000 0.000124 0.000124
2.040000 0.000118 0.000118
2.050000 0.000124 0.000124
2.060000 0.000125 0.000125
2.070000 0.000126 0.000126
2.080000 0.000119 0.000119
2.090000 0.000130 0.000130
2.100000 0.000139 0.000139
2.110000 0.000129 0.000129
2.120000 0.000118 0.000118
2.130000 0.000121 0.000121
2.140000 0.000122 0.000122
2.150000 0.000111 0.000111
2.160000 0.000112 0.000112
2.170000 0.000115 0.000115
2.180000 0.000112 0.000112
2.190000 0.000114 0.000114
2.200000 0.000107 0.000107
2.210000 0.000108 0.000108
2.220000 0.000114 0.000114
2.230000 0.000110 0.000110
2.240000 0.000104 0.000104
2.250000 0.000112 0.000112
2.260000 0.000106 0.000106
2.270000 0.000120 0.000120
2.280000 0.000111 0.000111
2.290000 0.000108 0.000108
2.300000 0.000109 0.000109
2.310000 0.000101 0.000101
2.320000 0.000108 0.000108
2.330000 0.000121 0.000121
2.340000 0.000117 0.000117
2.350000 0.000126 0.000126
2.360000 0.000123 0.000123
2.370000 0.000122 0.000122
2.380000 0.000124 0.000124
2.390000 0.000132 0.000132
2.400000 0.000125 0.000125
2.410000 0.000130 0.000130
2.420000 0.000131 0.000131
2.430000 0.000121 0.000121
2.440000 0.000135 0.000135
2.450000 0.000126 0.000126
2.460000 0.000123 0.000123
2.470000 0.000130 0.000130
2.480000 0.000123 0.000123
2.490000 0.000129 0.000129
2.500000 0.000124 0.000124
2.510000 0.000122 0.000122
2.520000 0.000120 0.000120
2.530000 0.000120 0.000120
2.540000 0.000120 0.000120
2.550000 0.000123 0.000123
2.560000 0.000119 0.000119
2.570000 0.000126 0.000126
2.580000 0.000121 0.000121
2.590000 0.000124 0.000124
2.600000 0.000120 0.000120
2.610000 0.000127 0.000127
2.620000 0.000122 0.000122
2.630000 0.000125 0.000125
2.640000 0.000123 0.000123
2.650000 0.000120 0.000120
2.660000 0.000120 0.000120
2.670000 0.000127 0.000127
2.680000 0.000125 0.000125
2.690000 0.000123 0.000123
2.700000 0.000122 0.000122
2.710000 0.000122 0.000122
2.720000 0.000123 0.000123
2.730000 0.000132 0.000132
2.740000 0.000125 0.000125
2.750000 0.000124 0.000124
2.760000 0.000125 0.000125
2.770000 0.000125 0.000125
2.780000 0.000124 0.000124
2.790000 0.000128 0.000128
2.800000 0.000119 0.000119
2.810000 0.000123 0.000123
2.820000 0.000116 0.000116
2.830000 0.000120 0.000120
2.840000 0.000124 0.000124
2.850000 0.000133 0.000133
2.860000 0.000130 0.000130
2.870000 0.000123 0.000123
2.880000 0.000127 0.000127
2.890000 0.000126 0.000126
2.900000 0.000126 0.000126
2.910000 0.000134 0.000134
2.920000 0.000123 0.000123
2.930000 0.000133 0.000133
2.940000 0.000132 0.000132
2.950000 0.000129 0.000129
2.960000 0.000129 0.000129
2.970000 0.000139 0.000139
2.980000 0.000131 0.000131
2.990000 0.000138 0.000138
3.000000 0.000132 0.000132
3.010000 0.000135 0.000135
3.020000 0.000131 0.000131
3.030000 0.000129 0.000129
3.040000 0.000140 0.000140
3.050000 0.000120 0.000120
3.060000 0.000119 0.000119
3.070000 0.000121 0.000121
3.080000 0.000127 0.000127
3.090000 0.000139 0.000139
3.100000 0.000130 0.000130
3.110000 0.000137 0.000137
3.120000 0.000120 0.000120
3.130000 0.000125 0.000125
3.140000 0.000125 0.000125
3.150000 0.000128 0.000128
3.160000 0.000128 0.000128
3.170000 0.000122 0.000122
3.180000 0.000123 0.000123
3.190000 0.000122 0.000122
3.200000 0.000125 0.000125
3.210000 0.000122 0.000122
3.220000 0.000129 0.000129
3.230000 0.000127 0.000127
3.240000 0.000123 0.000123
3.250000 0.000123 0.000123
3.260000 0.000124 0.000124
3.270000 0.000126 0.000126
3.280000 0.000121 0.000121
3.290000 0.000125 0.000125
3.300000 0.000125 0.000125
3.310000 0.000121 0.000121
3.320000 0.000116 0.000116
3.330000 0.000119 0.000119
3.340000 0.000122 0.000122
3.350000 0.000119 0.000119
3.360000 0.000125 0.000125
3.370000 0.000118 0.000118
3.380000 0.000123 0.000123
3.390000 0.000120 0.000120
3.400000 0.000118 0.000118
3.410000 0.000129 0.000129
3.420000 0.000119 0.000119
3.430000 0.000121 0.000121
3.440000 0.000123 0.000123
3.450000 0.000124 0.000124
3.460000 0.000123 0.000123
3.470000 0.000121 0.000121
3.480000 0.000123 0.000123
3.490000 0.000125 0.000125
3.500000 0.000125 0.000125
3.510000 0.000120 0.000120
3.520000 0.000118 0.000118
3.530000 0.000132 0.000132
3.540000 0.000111 0.000111
3.550000 0.000117 0.000117
3.560000 0.000119 0.000119
3.570000 0.000128 0.000128
3.580000 0.000111 0.000111
3.590000 0.000107 0.000107
3.600000 0.000109 0.000109
3.610000 0.000113 0.000113
3.620000 0.000112 0.000112
3.630000 0.000116 0.000116
3.640000 0.000108 0.000108
3.650000 0.000110 0.000110
3.660000 0.000109 0.000109
3.670000 0.000110 0.000110
3.680000 0.000110 0.000110
3.690000 0.000106 0.000106
3.700000 0.000109 0.000109
3.710000 0.000106 0.000106
3.720000 0.000105 0.000105
3.730000 0.000116 0.000116
3.740000 0.000114 0.000114
3.750000 0.000121 0.000121
3.760000 0.000118 0.000118
3.770000 0.000123 0.000123
3.780000 0.000120 0.000120
3.790000 0.000119 0.000119
3.800000 0.000118 0.000118
3.810000 0.000115 0.000115
3.820000 0.000118 0.000118
3.830000 0.000124 0.000124
3.840000 0.000121 0.000121
3.850000 0.000123 0.000123
3.860000 0.000117 0.000117
3.870000 0.000119 0.000119
3.880000 0.000117 0.000117
3.890000 0.000120 0.000120
3.900000 0.000119 0.000119
3.910000 0.000121 0.000121
3.920000 0.000115 0.000115
3.930000 0.000118 0.000118
3.940000 0.000116 0.000116
3.950000 0.000118 0.000118
3.960000 0.000115 0.000115
3.970000 0.000118 0.000118
3.980000 0.000120 0.000120
3.990000 0.000116 0.000116
4.000000 0.000114 0.000114
4.010000 0.000124 0.000124
4.020000 0.000115 0.000115
4.030000 0.000117 0.000117
4.040000 0.000114 0.000114
4.050000 0.000121 0.000121
4.060000 0.000116 0.000116
4.070000 0.000119 0.000119
4.080000 0.000112 0.000112
4.090000 0.000121 0.000121
4.100000 0.000121 0.000121
4.110000 0.000120 0.000120
4.120000 0.000120 0.000120
4.130000 0.000115 0.000115
4.140000 0.000118 0.000118
4.150000 0.000112 0.000112
4.160000 0.000119 0.000119
4.170000 0.000115 0.000115
4.180000 0.000110 0.000110
4.190000 0.000115 0.000115
4.200000 0.000111 0.000111
4.210000 0.000118 0.000118
4.220000 0.000113 0.000113
4.230000 0.000115 0.000115
4.240000 0.000114 0.000114
4.250000 0.000111 0.000111
4.260000 0.000113 0.000113
4.270000 0.000115 0.000115
4.280000 0.000116 0.000116
4.290000 0.000112 0.000112
4.300000 0.000117 0.000117
4.310000 0.000116 0.000116
4.320000 0.000113 0.000113
4.330000 0.000117 0.000117
4.340000 0.000114 0.000114
4.350000 0.000113 0.000113
4.360000 0.000109 0.000109
4.370000 0.000117 0.000117
4.380000 0.000112 0.000112
4.390000 0.000118 0.000118
4.400000 0.000114 0.000114
4.410000 0.000117 0.000117
4.420000 0.000118 0.000118
4.430000 0.000126 0.000126
4.440000 0.000124 0.000124
4.450000 0.000123 0.000123
4.460000 0.000122 0.000122
4.470000 0.000120 0.000120
4.480000 0.000125 0.000125
4.490000 0.000123 0.000123
4.500000 0.000119 0.000119
4.510000 0.000128 0.000128
4.520000 0.000119 0.000119
4.530000 0.000122 0.000122
4.540000 0.000117 0.000117
4.550000 0.000128 0.000128
4.560000 0.000124 0.000124
4.570000 0.000122 0.000122
4.580000 0.000125 0.000125
4.590000 0.000120 0.000120
4.600000 0.000121 0.000121
4.610000 0.000124 0.000124
4.620000 0.000123 0.000123
4.630000 0.000122 0.000122
4.640000 0.000123 0.000123
4.650000 0.000128 0.000128
4.660000 0.000122 0.000122
4.670000 0.000125 0.000125
4.680000 0.000121 0.000121
4.690000 0.000130 0.000130
4.700000 0.000123 0.000123
4.710000 0.000122 0.000122
4.720000 0.000125 0.000125
4.730000 0.000120 0.000120
4.740000 0.000118 0.000118
4.750000 0.000124 0.000124
4.760000 0.000121 0.000121
4.770000 0.000124 0.000124
4.780000 0.000122 0.000122
4.790000 0.000123 0.000123
4.800000 0.000126 0.000126
4.810000 0.000123 0.000123
4.820000 0.000119 0.000119
4.830000 0.000123 0.000123
4.840000 0.000122 0.000122
4.850000 0.000124 0.000124
4.860000 0.000115 0.000115
4.870000 0.000123 0.000123
4.880000 0.000124 0.000124
4.890000 0.000119 0.000119
4.900000 0.000119 0.000119
4.910000 0.000120 0.000120
4.920000 0.000120 0.000120
4.930000 0.000117 0.000117
4.940000 0.000117 0.000117
4.950000 0.000119 0.000119
4.960000 0.000124 0.000124
4.970000 0.000123 0.000123
4.980000 0.000117 0.000117
4.990000 0.000126 0.000126
5.000000 0.000112 0.000112
5.010000 0.000124 0.000124
5.020000 0.000118 0.000118
5.030000 0.000121 0.000121
5.040000 0.000120 0.000120
5.050000 0.000118 0.000118
5.060000 0.000124 0.000124
5.070000 0.000120 0.000120
5.080000 0.000117 0.000117
5.090000 0.000120 0.000120
5.100000 0.000119 0.000119
5.110000 0.000125 0.000125
5.120000 0.000119 0.000119
5.130000 0.000120 0.000120
5.140000 0.000116 0.000116
5.150000 0.000119 0.000119
5.160000 0.000118 0.000118
5.170000 0.000126 0.000126
5.180000 0.000119 0.000119
5.190000 0.000123 0.000123
5.200000 0.000121 0.000121
5.210000 0.000125 0.000125
5.220000 0.000125 0.000125
5.230000 0.000127 0.000127
5.240000 0.000128 0.000128
5.250000 0.000121 0.000121
5.260000 0.000120 0.000120
5.270000 0.000121 0.000121
5.280000 0.000119 0.000119
5.290000 0.000118 0.000118
5.300000 0.000120 0.000120
5.310000 0.000128 0.000128
5.320000 0.000124 0.000124
5.330000 0.000127 0.000127
5.340000 0.000145 0.000145
5.350000 0.000122 0.000122
5.360000 0.000130 0.000130
5.370000 0.000118 0.000118
5.380000 0.000123 0.000123
5.390000 0.000115 0.000115
5.400000 0.000118 0.000118
5.410000 0.000127 0.000127
5.420000 0.000135 0.000135
5.430000 0.000114 0.000114
5.440000 0.000135 0.000135
5.450000 0.000125 0.000125
5.460000 0.000117 0.000117
5.470000 0.000141 0.000141
5.480000 0.000122 0.000122
5.490000 0.000120 0.000120
5.500000 0.000119 0.000119
5.510000 0.000115 0.000115
5.520000 0.000116 0.000116
5.530000 0.000114 0.000114
5.540000 0.000110 0.000110
5.550000 0.000115 0.000115
5.560000 0.000119 0.000119
5.570000 0.000119 0.000119
5.580000 0.000118 0.000118
5.590000 0.000117 0.000117
5.600000 0.000116 0.000116
5.610000 0.000117 0.000117
5.620000 0.000116 0.000116
5.630000 0.000118 0.000118
5.640000 0.000116 0.000116
5.650000 0.000118 0.000118
5.660000 0.000116 0.000116
5.670000 0.000124 0.000124
5.680000 0.000116 0.000116
5.690000 0.000117 0.000117
5.700000 0.000116 0.000116
5.710000 0.000113 0.000113
5.720000 0.000119 0.000119
5.730000 0.000114 0.000114
5.740000 0.000114 0.000114
5.750000 0.000118 0.000118
5.760000 0.000114 0.000114
5.770000 0.000120 0.000120
5.780000 0.000119 0.000119
5.790000 0.000119 0.000119
5.800000 0.000112 0.000112
5.810000 0.000122 0.000122
5.820000 0.000114 0.000114
5.830000 0.000116 0.000116
5.840000 0.000117 0.000117
5.850000 0.000111 0.000111
5.860000 0.000117 0.000117
5.870000 0.000112 0.000112
5.880000 0.000115 0.000115
5.890000 0.000125 0.000125
5.900000 0.000143 0.000143
5.910000 0.000118 0.000118
5.920000 0.000108 0.000108
5.930000 0.000114 0.000114
5.940000 0.000114 0.000114
5.950000 0.000114 0.000114
5.960000 0.000113 0.000113
5.970000 0.000119 0.000119
5.980000 0.000116 0.000116
5.990000 0.000113 0.000113
6.000000 0.000114 0.000114
6.010000 0.000119 0.000119
6.020000 0.000117 0.000117
6.030000 0.000119 0.000119
6.040000 0.000122 0.000122
6.050000 0.000112 0.000112
6.060000 0.000115 0.000115
6.070000 0.000118 0.000118
6.080000 0.000114 0.000114
6.090000 0.000110 0.000110
6.100000 0.000112 0.000112
6.110000 0.000117 0.000117
6.120000 0.000116 0.000116
6.130000 0.000118 0.000118
6.140000 0.000111 0.000111
6.150000 0.000115 0.000115
6.160000 0.000116 0.000116
6.170000 0.000111 0.000111
6.180000 0.000118 0.000118
6.190000 0.000114 0.000114
6.200000 0.000118 0.000118
6.210000 0.000118 0.000118
6.220000 0.000114 0.000114
6.230000 0.000122 0.000122
6.240000 0.000112 0.000112
6.250000 0.000118 0.000118
6.260000 0.000116 0.000116
6.270000 0.000115 0.000115
6.280000 0.000114 0.000114
6.290000 0.000124 0.000124
6.300000 0.000117 0.000117
6.310000 0.000122 0.000122
6.320000 0.000118 0.000118
6.330000 0.000117 0.000117
6.340000 0.000111 0.000111
6.350000 0.000115 0.000115
6.360000 0.000109 0.000109
6.370000 0.000106 0.000106
6.380000 0.000106 0.000106
6.390000 0.000106 0.000106
6.400000 0.000102 0.000102
6.410000 0.000114 0.000114
6.420000 0.000116 0.000116
6.430000 0.000116 0.000116
6.440000 0.000112 0.000112
6.450000 0.000112 0.000112
6.460000 0.000118 0.000118
6.470000 0.000111 0.000111
6.480000 0.000119 0.000119
6.490000 0.000120 0.000120
6.500000 0.000115 0.000115
6.510000 0.000120 0.000120
6.520000 0.000114 0.000114
6.530000 0.000113 0.000113
6.540000 0.000110 0.000110
6.550000 0.000112 0.000112
6.560000 0.000117 0.000117
6.570000 0.000114 0.000114
6.580000 0.000112 0.000112
6.590000 0.000114 0.000114
6.600000 0.000111 0.000111
6.610000 0.000123 0.000123
6.620000 0.000109 0.000109
6.630000 0.000186 0.000186
6.640000 0.000134 0.000134
6.650000 0.000117 0.000117
6.660000 0.000130 0.000130
6.670000 0.000111 0.000111
6.680000 0.000120 0.000120
6.690000 0.000122 0.000122
6.700000 0.000115 0.000115
6.710000 0.000132 0.000132
6.720000 0.000117 0.000117
6.730000 0.000120 0.000120
6.740000 0.000116 0.000116
6.750000 0.000123 0.000123
6.760000 0.000124 0.000124
6.770000 0.000119 0.000119
6.780000 0.000120 0.000120
6.790000 0.000129 0.000129
6.800000 0.000118 0.000118
6.810000 0.000142 0.000142
6.820000 0.000132 0.000132
6.830000 0.000126 0.000126
6.840000 0.000124 0.000124
6.850000 0.000125 0.000125
6.860000 0.000117 0.000117
6.870000 0.000128 0.000128
6.880000 0.000121 0.000121
6.890000 0.000120 0.000120
6.900000 0.000123 0.000123
6.910000 0.000127 0.000127
6.920000 0.000125 0.000125
6.930000 0.000124 0.000124
6.940000 0.000119 0.000119
6.950000 0.000128 0.000128
6.960000 0.000121 0.000121
6.970000 0.000124 0.000124
6.980000 0.000130 0.000130
6.990000 0.000125 0.000125
7.000000 0.000127 0.000127
7.010000 0.000124 0.000124
7.020000 0.000128 0.000128
7.030000 0.000130 0.000130
7.040000 0.000118 0.000118
7.050000 0.000128 0.000128
7.060000 0.000122 0.000122
7.070000 0.000125 0.000125
7.080000 0.000121 0.000121
7.090000 0.000119 0.000119
7.100000 0.000120 0.000120
7.110000 0.000122 0.000122
7.120000 0.000121 0.000121
7.130000 0.000125 0.000125
7.140000 0.000119 0.000119
7.150000 0.000125 0.000125
7.160000 0.000121 0.000121
7.170000 0.000124 0.000124
7.180000 0.000122 0.000122
7.190000 0.000123 0.000123
7.200000 0.000127 0.000127
7.210000 0.000119 0.000119
7.220000 0.000125 0.000125
7.230000 0.000121 0.000121
7.240000 0.000139 0.000139
7.250000 0.000135 0.000135
7.260000 0.000119 0.000119
7.270000 0.000122 0.000122
7.280000 0.000115 0.000115
7.290000 0.000121 0.000121
7.300000 0.000123 0.000123
7.310000 0.000118 0.000118
7.320000 0.000115 0.000115
7.330000 0.000116 0.000116
7.340000 0.000119 0.000119
7.350000 0.000119 0.000119
7.360000 0.000122 0.000122
7.370000 0.000123 0.000123
7.380000 0.000120 0.000120
7.390000 0.000120 0.000120
7.400000 0.000115 0.000115
7.410000 0.000122 0.000122
7.420000 0.000127 0.000127
7.430000 0.000126 0.000126
7.440000 0.000143 0.000143
7.450000 0.000132 0.000132
7.460000 0.000132 0.000132
7.470000 0.000142 0.000142
7.480000 0.000121 0.000121
7.490000 0.000133 0.000133
7.500000 0.000135 0.000135
7.510000 0.000126 0.000126
7.520000 0.000120 0.000120
7.530000 0.000116 0.000116
7.540000 0.000120 0.000120
7.550000 0.000121 0.000121
7.560000 0.000122 0.000122
7.570000 0.000129 0.000129
7.580000 0.000131 0.000131
7.590000 0.000145 0.000145
7.600000 0.000125 0.000125
7.610000 0.000128 0.000128
7.620000 0.000128 0.000128
7.630000 0.000120 0.000120
7.640000 0.000125 0.000125
7.650000 0.000122 0.000122
7.660000 0.000128 0.000128
7.670000 0.000130 0.000130
7.680000 0.000120 0.000120
7.690000 0.000120 0.000120
7.700000 0.000128 0.000128
7.710000 0.000123 0.000123
7.720000 0.000122 0.000122
7.730000 0.000121 0.000121
7.740000 0.000118 0.000118
7.750000 0.000119 0.000119
7.760000 0.000121 0.000121
7.770000 0.000123 0.000123
7.780000 0.000119 0.000119
7.790000 0.000123 0.000123
7.800000 0.000119 0.000119
7.810000 0.000133 0.000133
7.820000 0.000119 0.000119
7.830000 0.000125 0.000125
7.840000 0.000122 0.000122
7.850000 0.000122 0.000122
7.860000 0.000126 0.000126
7.870000 0.000121 0.000121
7.880000 0.000125 0.000125
7.890000 0.000122 0.000122
7.900000 0.000117 0.000117
7.910000 0.000128 0.000128
7.920000 0.000121 0.000121
7.930000 0.000120 0.000120
7.940000 0.000118 0.000118
7.950000 0.000127 0.000127
7.960000 0.000126 0.000126
7.970000 0.000121 0.000121
7.980000 0.000128 0.000128
7.990000 0.000137 0.000137
8.000000 0.000131 0.000131
8.010000 0.000129 0.000129
8.020000 0.000139 0.000139
8.030000 0.000151 0.000151
8.040000 0.000126 0.000126
8.050000 0.000129 0.000129
8.060000 0.000128 0.000128
8.070000 0.000128 0.000128
8.080000 0.000124 0.000124
8.090000 0.000129 0.000129
8.100000 0.000127 0.000127
8.110000 0.000128 0.000128
8.120000 0.000157 0.000157
8.130000 0.000154 0.000154
8.140000 0.000121 0.000121
8.150000 0.000128 0.000128
8.160000 0.000121 0.000121
8.170000 0.000122 0.000122
8.180000 0.000126 0.000126
8.190000 0.000118 0.000118
8.200000 0.000131 0.000131
8.210000 0.000124 0.000124
8.220000 0.000121 0.000121
8.230000 0.000127 0.000127
8.240000 0.000121 0.000121
8.250000 0.000139 0.000139
8.260000 0.000119 0.000119
8.270000 0.000125 0.000125
8.280000 0.000125 0.000125
8.290000 0.000116 0.000116
8.300000 0.000132 0.000132
8.310000 0.000160 0.000160
8.320000 0.000129 0.000129
8.330000 0.000126 0.000126
8.340000 0.000118 0.000118
8.350000 0.000117 0.000117
8.360000 0.000121 0.000121
8.370000 0.000155 0.000155
8.380000 0.000129 0.000129
8.390000 0.000122 0.000122
8.400000 0.000121 0.000121
8.410000 0.000126 0.000126
8.420000 0.000123 0.000123
8.430000 0.000121 0.000121
8.440000 0.000124 0.000124
8.450000 0.000127 0.000127
8.460000 0.000122 0.000122
8.470000 0.000125 0.000125
8.480000 0.000120 0.000120
8.490000 0.000148 0.000148
8.500000 0.000141 0.000141
8.510000 0.000120 0.000120
8.520000 0.000126 0.000126
8.530000 0.000128 0.000128
8.540000 0.000122 0.000122
8.550000 0.000127 0.000127
8.560000 0.000121 0.000121
8.570000 0.000126 0.000126
8.580000 0.000121 0.000121
8.590000 0.000125 0.000125
8.600000 0.000125 0.000125
8.610000 0.000112 0.000112
8.620000 0.000119 0.000119
8.630000 0.000113 0.000113
8.640000 0.000119 0.000119
8.650000 0.000118 0.000118
8.660000 0.000114 0.000114
8.670000 0.000113 0.000113
8.680000 0.000115 0.000115
8.690000 0.000114 0.000114
8.700000 0.000113 0.000113
8.710000 0.000116 0.000116
8.720000 0.000115 0.000115
8.730000 0.000117 0.000117
8.740000 0.000116 0.000116
8.750000 0.000152 0.000152
8.760000 0.000178 0.000178
8.770000 0.000137 0.000137
8.780000 0.000124 0.000124
8.790000 0.000126 0.000126
8.800000 0.000119 0.000119
8.810000 0.000123 0.000123
8.820000 0.000118 0.000118
8.830000 0.000121 0.000121
8.840000 0.000121 0.000121
8.850000 0.000135 0.000135
8.860000 0.000122 0.000122
8.870000 0.000125 0.000125
8.880000 0.000119 0.000119
8.890000 0.000124 0.000124
8.900000 0.000118 0.000118
8.910000 0.000125 0.000125
8.920000 0.000134 0.000134
8.930000 0.000139 0.000139
8.940000 0.000128 0.000128
8.950000 0.000125 0.000125
8.960000 0.000121 0.000121
8.970000 0.000124 0.000124
8.980000 0.000118 0.000118
8.990000 0.000139 0.000139
9.000000 0.000148 0.000148
9.010000 0.000126 0.000126
9.020000 0.000132 0.000132
9.030000 0.000132 0.000132
9.040000 0.000126 0.000126
9.050000 0.000136 0.000136
9.060000 0.000128 0.000128
9.070000 0.000134 0.000134
9.080000 0.000136 0.000136
9.090000 0.000125 0.000125
9.100000 0.000134 0.000134
9.110000 0.000126 0.000126
9.120000 0.000118 0.000118
9.130000 0.000124 0.000124
9.140000 0.000129 0.000129
9.150000 0.000123 0.000123
9.160000 0.000135 0.000135
9.170000 0.000113 0.000113
9.180000 0.000119 0.000119
9.190000 0.000117 0.000117
9.200000 0.000117 0.000117
9.210000 0.000125 0.000125
9.220000 0.000112 0.000112
9.230000 0.000116 0.000116
9.240000 0.000115 0.000115
9.250000 0.000116 0.000116
9.260000 0.000118 0.000118
9.270000 0.000115 0.000115
9.280000 0.000121 0.000121
